ID,AIDS,Alzheimer's disease,Angelman syndrome,B-cell acute lymphoblastic leukemia,B-cell lymphoma,B-cell neoplasms,Barrett's Esophagus,Beckwith-Wiedemann syndrome,Burkitt lymphoma,Chronic thromboembolic pulmonary hypertension,DiGeorge syndrome,Down's syndrome,Duchenne muscular dystrophy,Ewing sarcoma,HCV,HIV,Hashimoto's thyroiditis,Hirschsprung's disease,Hodgkin's lymphoma,Huntington's disease,Kawasaki disease,Klinefelter's syndrome,Leishmaniasis,MOMO syndrome,Marek's disease,Mullerian aplasia,Parkinson's disease,Prader-Willi syndrome,Silver-Russell syndrome,T cell acute lymphoblastic leukemia,TDP-43-associated pathological states,Wilms' tumor,abdominal aortic aneurysm,acute kidney injury,acute leukemia,acute lymphoblastic leukemia,acute myeloid leukemia,acute myocardial infarction,acute promyelocytic leukemia,adenocarcinoma,adolescent idiopathic scoliosis,adrenocortical carcinoma,affective disorder,aging,alcoholic liver disease,amyotrophic lateral sclerosis,aortic aneurysm,aplastic anemia,asthenozoospermia,asthma,astrocytoma,atherosclerosis,atypical teratoid rhabdoid tumor,autism spectrum disorder,autoimmune disease,basal cell carcinoma,basal-like breast cancer,bipolar disorder,bladder cancer,bladder transitional cell carcinoma,bladder urothelial carcinoma,blepharophimosis syndrome,bone diseases,breast cancer,calcific aortic valve disease,cancer,cardiac hypertrophy,cardiovascular disease,cat eye syndrome,cervical cancer,cervical squamous cell cancer,cholestatic liver injury,choriocarcinoma,chronic heart failure,chronic kidney disease,chronic lymphocytic leukemia,chronic myeloid leukemia,chronic myeloproliferative disorders,chronic nonalcoholic liver disease,cleft lip,colon cancer,colorectal cancer,congenital heart defect,congenital hyperinsulinism,congenital microtia,coronary artery disease,coronary heart disease,cutaneous squamous cell carcinoma,decreased myogenesis,depression,dermatomyositis,diabetes mellitus,diabetic cardiomyopathy,diabetic kidney disease,diabetic nephropathy,diabetic retinopathy,diffuse large B-cell lymphoma,dilated cardiomyopathy,drug abuse,ductal carcinoma,dyskeratosis congenita,embryonal carcinoma,endometrial cancer,endometrioid endometrial carcinoma,endometriosis,enterovirus 71 infection,epithelial ovarian cancer,esophageal adenocarcinoma,esophageal cancer,esophageal squamous cell carcinoma,exfoliation syndrome,facioscapulohumeral muscular dystrophy,fragile X syndrome,fragile X-associated tremor and ataxia syndrome,frailty,frontotemporal lobar degeneration,gallbladder cancer,gastric adenocarcinoma,gastric cancer,gastric cardia adenocarcinoma,gastrointestinal cancer,gastrointestinal stromal tumor,germ cell tumor,gestational choriocarcinoma,gestational trophoblastic diseases,glaucoma,glioblastoma,glioma,growth restriction,head and neck cancer,head and neck squamous cell carcinoma,heart failure,hemangioma,hematologic cancer,hematological malignancies,hepatic colorectal metastasis,hepatic steatosis,hepatitis C virus-associated dilated cardiomyopathy,hepatoblastoma,hepatocellular carcinoma,hereditary cutaneous malignant melanoma,hereditary haemorrhagic telangiectasia,hydatidiform mole,hyperglycaemia,hyperhomocysteinemia,hypertension,idiopathic pulmonary fibrosis,inclusion body myositis,infertility,intellectual and developmental disability,intervertebral disc degeneration,intracranial aneurysm,intrahepatic cholangiocarcinoma,intrauterine growth restriction,ischaemia-reperfusion injury,ischemic heart failure,ischemic stroke,kidney cancer,kidney clear cell sarcoma,large B-Cell lymphoma,laryngeal squamous cell carcinoma,left ventricular hypertrophy,leukemia,liver cancer,liver cirrhosis,liver fibrosis,lung adenocarcinoma,lung cancer,lung cancer brain metastasis,lung squamous cell carcinoma,lymphocytic leukemia,lymphoma,major depressive affective disorder,malignant digestive cancer,malignant hematopoiesis,mantle cell lymphoma,medulloblastoma,melanoma,membranous nephropathy,meningioma,metabolic syndrome,multiple myeloma,multiple sclerosis,myelodysplastic syndrome,myeloid leukemia,myeloma,myeloproliferative polycythaemia vera,myocardial infarction,myopia,narcolepsy,nasopharyngeal carcinoma,nephrolithiasis,neural system tumors syndrome,neural tube defects,neuroblastoma,neurodevelopmental syndrome,neurofibromatosis,non-Hodgkin's lymphomas,non-small cell lung cancer,obesity,oesophageal adenocarcinoma,oesophageal squamous cell carcinoma,oral squamous cell carcinoma,osteoarthritis,osteosarcoma,ovarian cancer,p53-associated pathological states,pancreatic cancer,pancreatic ductal adenocarcinoma,pancreatic neuroendocrine tumor,pancreaticobiliary maljunction,panic disorder,papillary thyroid carcinoma,parotid cancer,periodontitis,peripheral artery disease,pheochromocytoma,pituitary adenoma,plasmacytoma,pleural mesothelioma,plexiform neurofibroma,pneumoconiosis,pneumonia,polycystic ovary syndrome,polymyositis,post-traumatic stress disorder,postmenopausal osteoporosis,pre-eclampsia,primary Sj枚gren's syndrome,primary myelofibrosis,primary open-angle glaucoma,proliferative vitreoretinopathy,promyelocytic leukemia,prostate cancer,pseudohypoparathyroidism type Ib,psoriasis,psychiatric disease,pulmonary arterial hypertension,renal carcinoma,renal cell carcinoma,renal clear cell carcinoma,renal syndrome,restless legs syndrome,retinal neurodegeneration,retinoblastoma,rhabdomyosarcoma,rheumatoid arthritis,right ventricular hypoplasia,schizophrenia,sepsis,skin melanoma,small cell lung cancer,spinocerebellar ataxia,split hand/split foot malformation disorder,squamous cell carcinoma,squamous cell lung carcinoma,stomach adenocarcinoma,stroke,syndromic developmental defect,systemic lupus erythematosus,systemic sclerosis,temple syndrome,temporomandibular joint osteoarthritis,testicular cancer,testicular embryonal carcinoma,testicular germ cell tumor,thoracoabdominal aorta aneurysm,thrombocytopenic purpura,thyroid cancer,tongue cancer,tongue squamous cell carcinoma,transient neonatal diabetes mellitus,trophoblastic tumor,type 1 diabetes mellitus,type 2 diabetes mellitus,ulcerative colitis,unveal melanoma,urinary bladder,urothelial cancer,uterine cervix carcinoma,uterus cancer,uveal melanoma,velocardiofacial syndrome,ventricular septal defects,vulvar squamous cell carcinoma
NR_075089,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_038832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_047528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK042766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_027148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_138047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_038367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_027701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_109936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NR_049735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
